Timestamp,Goal x,Goal y,Goal z,Goal roll,Goal pitch,Goal yaw,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,measurement_temperature,measurement_x,measurement_std_x,measurement_y,measurement_std_y,measurement_z,measurement_std_z,measurement_rx,measurement_std_rx,measurement_ry,measurement_std_ry,measurement_rz,measurement_std_rz,Formatted_Timestamp,error_x,error_y,error_z,position_error,error_roll,error_pitch,error_yaw,orientation_error,temp_deviation
20201100000000.0,0.3,-0.6,0.8,3.14159,1.5708,1.39626,-1.19458,0.00593328,-1.77914,-1.36837,-2.12245,-0.000909154,21.99250031,20.261464,0.0071623,-3122.4698,0.0027694,-426.86249,0.0069898,-90.034823,0.0011934,-10.045477,0.00078663,-90.253007,0.0021017,,-279.738536,-2522.4698,-1226.86249,2818.9180743335664,-270.0346709605043,-100.04568745914972,-170.25281210293633,334.5353241869675,-0.05493311036789095
20201100000000.0,0.3,-0.6,0.8,3.14159,1.5708,1.39626,-1.19463,-1.69082,1.77918,-3.22988,-2.12235,-0.000717942,21.99250031,22.108906,0.0088368,-3123.3326,0.0052465,-425.37619,0.013082,-90.134035,0.001253,-9.9424661,0.0019306,-90.181692,0.0012934,,-277.891094,-2523.3326,-1225.37619,2818.8610603160623,-270.1338829605043,-99.94267655914972,-170.1814971029363,334.54834520189,-0.05493311036789095
20201100000000.0,0.3,-0.6,0.8,3.14159,1.5708,1.74533,-1.33499,-0.0119041,-1.84081,-1.28884,-1.63288,-0.000873391,21.99250031,25.06009,0.0047597,-3120.9017,0.0084014,-426.8441,0.0042195,-90.150905,0.00093845,-30.124678,0.00071516,-90.357163,0.00118,,-274.93991,-2520.9017,-1226.8441,2817.0345721837543,-270.1507529605043,-120.12488845914972,-190.35720585756798,351.6351574776776,-0.05493311036789095
20201100000000.0,0.3,-0.6,0.8,3.14159,1.5708,1.74533,-1.33496,-1.76486,1.84085,-3.21747,-1.63291,-0.00082523,21.99250031,26.694834,0.0045161,-3121.8189,0.0042534,-425.49049,0.0087583,-90.212402,0.0033669,-30.032767,0.0015195,-90.259176,0.002748,,-273.305166,-2521.8189,-1225.4904900000001,2817.1072431201374,-270.2122499605043,-120.03297745914972,-190.259218857568,351.5979892813933,-0.05493311036789095
20201100000000.0,0.2,-0.6,0.8,2.96706,1.5708,1.5708,-1.56768,-0.0396856,-1.90521,-1.19669,-1.40044,-0.00082523,21.99250031,119.10616,0.0030903,-3086.1223,0.0043343,-426.58285,0.0033327,-90.227177,0.0017695,-30.099882,0.0020682,-90.396154,0.0022673,,-80.89384,-2486.1223,-1226.58285,2773.4190797319757,-260.22719256208603,-120.10009245914972,-180.3963644591497,338.65184521499316,-0.05493311036789095
20201100000000.0,0.2,-0.6,0.8,2.96706,1.5708,1.5708,-1.56761,-1.85083,1.90522,-3.19577,-1.40039,-0.000777547,21.99250031,120.60988,0.008618,-3087.8372,0.0054666,-424.98433,0.0053459,-90.178526,0.0030501,-30.016723,0.0025567,-90.228851,0.0020178,,-79.39012,-2487.8372,-1224.98433,2774.2067935903774,-260.178541562086,-120.01693345914971,-180.2290614591497,338.49586762729916,-0.05493311036789095
20201100000000.0,0.2,-0.6,0.8,3.14159,1.39626,1.5708,-1.48256,-0.101033,-1.84741,-1.01797,-1.65855,0.0145766,21.99250031,116.91982,0.0014752,-3087.3562,0.002223,-423.53954,0.0081079,-100.76593,0.0029603,-19.703254,0.0020277,-93.956375,0.0022917,,-83.08018,-2487.3562,-1223.53954,2773.2457857050254,-280.7657779605043,-99.70305910293632,-183.95658545914972,350.1573180758047,-0.05493311036789095
20201100000000.0,0.2,-0.6,0.8,3.14159,1.39626,1.5708,-1.48256,-1.85997,1.84751,-2.95382,-1.65855,0.0146241,21.99250031,118.32725,0.0078725,-3088.5611,0.0020887,-422.34066,0.0078116,-100.7585,0.0025278,-19.648562,0.0013995,-93.798198,0.0030746,,-81.67275,-2488.5611,-1222.34066,2773.75620334863,-280.7583479605043,-99.64836710293632,-183.7984084591497,350.0527131274797,-0.05493311036789095
20201100000000.0,0.2,-0.6,0.8,3.14159,1.74533,1.5708,-1.48253,0.0352138,-1.91394,-1.43804,-1.65854,-0.0161794,21.99250031,116.67538,0.0048536,-3086.7769,0.0028042,-429.3933,0.0024406,-79.528061,0.0012741,-19.816126,0.0022177,-86.709506,0.0015974,,-83.32462,-2486.7769,-1229.3933,2775.321644198496,-259.5279089605043,-119.81616885756797,-176.70971645914972,336.0609672963972,-0.05493311036789095
20201100000000.0,0.2,-0.6,0.8,3.14159,1.74533,1.5708,-1.48254,-1.78388,1.91401,-3.44687,-1.65858,-0.0161794,21.99250031,118.39661,0.0034221,-3088.3661,0.0068887,-427.7354,0.0092759,-79.510808,0.0035975,-19.693782,0.00098481,-86.585866,0.0019585,,-81.60339,-2488.3661,-1227.7354,2775.960945925188,-259.5106559605043,-119.69382485756798,-176.5860764591497,335.93903414953445,-0.05493311036789095
20201100000000.0,0.2,-0.6,0.8,3.14159,1.5708,1.39626,-1.40138,-0.0203489,-1.86312,-1.25813,-1.91535,-0.000885312,21.99250031,114.09252,0.017182,-3087.8402,0.0034226,-426.50406,0.001906,-90.075763,0.0020911,-10.08079,0.0013832,-90.292462,0.0053336,,-85.90748,-2487.8402,-1226.50406,2775.074983681067,-270.07561096050426,-100.08100045914972,-170.2922671029363,334.5990115401595,-0.05493311036789095
20201100000000.0,0.2,-0.6,0.8,3.14159,1.5708,1.39626,-1.40138,-1.79354,1.86316,-3.21109,-1.91535,-0.000765626,21.99250031,115.84248,0.012981,-3089.2724,0.0050629,-425.13605,0.0088115,-90.129461,0.0041243,-9.9917597,0.001588,-90.175364,0.0072804,,-84.15752,-2489.2724,-1225.13605,2775.7013367046375,-270.1293089605043,-99.99197015914972,-170.1751691029363,334.5561624525856,-0.05493311036789095
20201100000000.0,0.2,-0.6,0.8,3.14159,1.5708,1.74533,-1.56765,-0.0396617,-1.9052,-1.19664,-1.40041,-0.000837151,21.99250031,119.08801,0.0042853,-3086.1297,0.0068385,-426.5859,0.0056044,-90.226436,0.0012136,-30.099764,0.0012476,-90.395627,0.0019822,,-80.91199,-2486.1297,-1226.5859,2773.427591524008,-270.2262839605043,-120.0999744591497,-190.39566985756798,351.70550110668376,-0.05493311036789095
20201100000000.0,0.2,-0.6,0.8,3.14159,1.5708,1.74533,-1.56759,-1.85078,1.90525,-3.19592,-1.40042,-0.000789467,21.99250031,120.62076,0.0024869,-3087.8354,0.0049459,-424.97202,0.0060527,-90.174126,0.0046783,-30.013216,0.0035025,-90.23036,0.0030127,,-79.37924,-2487.8354,-1224.97202,2774.199432452364,-270.1739739605043,-120.01342645914971,-190.23040285756798,351.54630549534954,-0.05493311036789095
20201100000000.0,0.1,-0.6,0.8,2.96706,1.5708,1.5708,-1.82432,-0.0599225,-1.9402,-1.14152,-1.14356,-0.000849072,21.99250031,213.7861,0.0040441,-3051.5571,0.0042053,-426.22687,0.0037654,-90.228879,0.0015821,-30.039232,0.0022866,-90.398339,0.0029892,,113.7861,-2451.5571,-1226.22687,2743.4853431034794,-260.22889456208605,-120.03944245914971,-180.3985494591497,338.6328128783064,-0.05493311036789095
20201100000000.0,0.1,-0.6,0.8,2.96706,1.5708,1.5708,-1.82433,-1.90258,1.94023,-3.1792,-1.14362,-0.000860993,21.99250031,214.78095,0.0074976,-3053.5673,0.0034473,-424.58773,0.0084934,-90.152105,0.0018163,-29.962205,0.0024653,-90.225317,0.002608,,114.78094999999999,-2453.5673,-1224.58773,2744.591457863765,-260.15212056208605,-119.96241545914971,-180.2255274591497,338.4543509894245,-0.05493311036789095
20201100000000.0,0.1,-0.6,0.8,3.14159,1.39626,1.5708,-1.73348,-0.126886,-1.89006,-0.947691,-1.41152,-0.0292237,21.99250031,211.12338,0.0035935,-3052.7112,0.013823,-423.24869,0.0063191,-100.78216,0.001929,-19.685404,0.0014925,-93.987656,0.0035474,,111.12338,-2452.7112,-1223.24869,2743.078196802778,-280.7820079605043,-99.68520910293631,-183.9878664591497,350.1816841475561,-0.05493311036789095
20201100000000.0,0.1,-0.6,0.8,3.14159,1.39626,1.5708,-1.7335,-1.92461,1.89015,-2.93035,-1.41148,-0.0293196,21.99250031,212.2878,0.0043788,-3054.6271,0.0019453,-421.72897,0.0060669,-100.71376,0.0030628,-19.633463,0.00095169,-93.815442,0.0014764,,112.2878,-2454.6271,-1221.7289700000001,2744.1618804692466,-280.7136079605043,-99.63326810293631,-183.8156524591497,350.02158775718135,-0.05493311036789095
20201100000000.0,0.1,-0.6,0.8,3.14159,1.74533,1.5708,-1.73346,0.0131665,-1.96194,-1.36953,-1.4115,0.0276326,21.99250031,211.04586,0.0041569,-3052.3836,0.0095276,-429.02449,0.0054879,-79.502604,0.0014083,-19.789275,0.0011405,-86.683592,0.0031447,,111.04586,-2452.3836,-1229.02449,2745.3629453301546,-259.5024519605043,-119.78931785756798,-176.68380245914972,336.0181085860093,-0.05493311036789095
20201100000000.0,0.1,-0.6,0.8,3.14159,1.74533,1.5708,-1.73352,-1.84889,1.96192,-3.43139,-1.41138,0.0275967,21.99250031,212.35795,0.0045818,-3054.2643,0.0069164,-427.50267,0.010742,-79.497024,0.0039216,-19.666348,0.0013532,-86.558008,0.0029676,,112.35794999999999,-2454.2643,-1227.50267,2746.415913156604,-259.4968719605043,-119.66639085756798,-176.5582184591497,335.90396866311573,-0.05493311036789095
20201100000000.0,0.1,-0.6,0.8,3.14159,1.5708,1.39626,-1.64346,-0.0470508,-1.91885,-1.17575,-1.67341,-0.00082523,21.99250031,208.24339,0.0048585,-3053.4396,0.0021198,-426.16975,0.0030142,-90.108055,0.0015652,-10.06662,0.001236,-90.30722,0.0027058,,108.24339,-2453.4396,-1226.16975,2744.9179875074437,-270.1079029605043,-100.06683045914971,-170.30702510293634,334.62834996346857,-0.05493311036789095
20201100000000.0,0.1,-0.6,0.8,3.14159,1.5708,1.39626,-1.64349,-1.87048,1.9188,-3.18986,-1.67336,-0.000849072,21.99250031,209.64142,0.0033099,-3055.2711,0.0041133,-424.79419,0.010458,-90.111958,0.0020124,-9.9791106,0.0023268,-90.16391,0.0038456,,109.64142000000001,-2455.2711,-1224.79419,2745.996763168628,-270.1118059605043,-99.97932105914971,-170.16371510293632,334.5324233857265,-0.05493311036789095
20201100000000.0,0.1,-0.6,0.8,3.14159,1.5708,1.74533,-1.8243,-0.0599225,-1.94024,-1.14152,-1.14358,-0.000813309,21.99250031,213.78386,0.0050974,-3051.5572,0.0048025,-426.22572,0.0081706,-90.230413,0.0026048,-30.040185,0.0017381,-90.397489,0.0041304,,113.78386,-2451.5572,-1226.22572,2743.484825556332,-270.2302609605043,-120.04039545914972,-190.39753185756797,351.6892244840961,-0.05493311036789095
20201100000000.0,0.1,-0.6,0.8,3.14159,1.5708,1.74533,-1.82433,-1.9026,1.94025,-3.17918,-1.14362,-0.000860993,21.99250031,214.80075,0.0051152,-3053.5584,0.0028263,-424.58354,0.010521,-90.151813,0.0019954,-29.95653,0.002544,-90.22572,0.0019339,,114.80075,-2453.5584,-1224.58354,2744.58246020229,-270.1516609605043,-119.95674045914971,-190.225762857568,351.50729772800844,-0.05493311036789095
20201100000000.0,2.78e-17,-0.6,0.8,2.96706,1.5708,1.5708,-2.07567,-0.0629457,-1.94492,-1.13373,-0.892143,-0.000777547,21.99250031,308.09152,0.014414,-3017.2882,0.0036798,-425.97033,0.0051089,-90.248974,0.0017197,-30.0242,0.0010602,-90.393298,0.0015337,,308.09152,-2417.2882,-1225.97033,2727.8573783457705,-260.2489895620861,-120.02441045914972,-180.3935084591497,338.6402420982399,-0.05493311036789095
20201100000000.0,2.78e-17,-0.6,0.8,2.96706,1.5708,1.5708,-2.07559,-1.90976,1.9449,-3.17665,-0.892323,-0.000921075,21.99250031,308.57682,0.01058,-3019.3378,0.0043671,-424.32257,0.018514,-90.145045,0.0023331,-29.942811,0.0014006,-90.224369,0.0025548,,308.57682,-2419.3378,-1224.32257,2728.9889702528217,-260.14506056208603,-119.94302145914972,-180.2245794591497,338.441545872886,-0.05493311036789095
20201100000000.0,2.78e-17,-0.6,0.8,3.14159,1.39626,1.5708,-1.99051,-0.13893,-1.90559,-0.906356,-1.15859,-0.0780504,21.99250031,305.48607,0.014526,-3018.3411,0.0028587,-422.89295,0.0024038,-100.77421,0.0012764,-19.655644,0.00091827,-94.004099,0.0026882,,305.48607,-2418.3411,-1222.89295,2727.116165855968,-280.7740579605043,-99.65544910293632,-184.0043094591497,350.1754789517037,-0.05493311036789095
20201100000000.0,2.78e-17,-0.6,0.8,3.14159,1.39626,1.5708,-1.99053,-1.95041,1.90559,-2.90604,-1.15859,-0.0781463,21.99250031,306.08935,0.0097068,-3020.4865,0.0046961,-421.46075,0.0027193,-100.70774,0.0020413,-19.608983,0.0013328,-93.840686,0.0011109,,306.08935,-2420.4865,-1221.46075,2728.44496932891,-280.70758796050427,-99.60878810293632,-183.84089645914972,350.0230504078892,-0.05493311036789095
20201100000000.0,2.78e-17,-0.6,0.8,3.14159,1.74533,1.5708,-1.99049,0.00460196,-1.97596,-1.361,-1.15861,0.0764474,21.99250031,305.48405,0.014581,-3017.9756,0.0031111,-428.78829,0.004252,-79.52498,0.0018274,-19.760449,0.001911,-86.698989,0.0030929,,305.48405,-2417.9756,-1228.78829,2729.4408161088395,-259.5248279605043,-119.76049185756798,-176.69919945914972,336.0332108994591,-0.05493311036789095
20201100000000.0,2.78e-17,-0.6,0.8,3.14159,1.74533,1.5708,-1.99054,-1.86979,1.97602,-3.43848,-1.15853,0.0764949,21.99250031,306.18375,0.0049359,-3020.0264,0.0054142,-427.32662,0.011808,-79.502954,0.0021408,-19.647635,0.00088781,-86.564209,0.0020518,,306.18375,-2420.0264,-1227.32662,2730.678834579718,-259.5028019605043,-119.64767785756797,-176.56441945914972,335.9051432488161,-0.05493311036789095
20201100000000.0,2.78e-17,-0.6,0.8,3.14159,1.5708,1.39626,-1.90211,-0.0628856,-1.94481,-1.13389,-1.41495,-0.000873391,21.99250031,302.63575,0.0085011,-3019.1716,0.0058302,-425.8477,0.0028066,-90.112956,0.0017411,-10.049322,0.0011917,-90.308804,0.0041893,,302.63575,-2419.1716,-1225.8477,2728.860973193745,-270.11280396050427,-100.04953245914972,-170.30860910293632,334.62793987244555,-0.05493311036789095
20201100000000.0,2.78e-17,-0.6,0.8,3.14159,1.5708,1.39626,-1.90207,-1.90963,1.94477,-3.17681,-1.41488,-0.000873391,21.99250031,303.52629,0.0056588,-3021.2568,0.0032776,-424.42689,0.015335,-90.089266,0.0020465,-9.9622048,0.0016301,-90.156282,0.0032565,,303.52629,-2421.2568,-1224.42689,2730.171040287124,-270.0891139605043,-99.96241525914971,-170.15608710293634,334.5051687531824,-0.05493311036789095
20201100000000.0,2.78e-17,-0.6,0.8,3.14159,1.5708,1.74533,-2.07564,-0.0629457,-1.94491,-1.13378,-0.892095,-0.000897233,21.99250031,308.09742,0.013308,-3017.2507,0.0029998,-425.97072,0.0020826,-90.251229,0.0022701,-30.025287,0.0013298,-90.394901,0.0040443,,308.09742,-2417.2507,-1225.97072,2727.8249894666014,-270.2510769605043,-120.0254974591497,-190.39494385756797,351.6987336985381,-0.05493311036789095
20201100000000.0,2.78e-17,-0.6,0.8,3.14159,1.5708,1.74533,-2.07559,-1.90977,1.94491,-3.17668,-0.892335,-0.000873391,21.99250031,308.56919,0.010726,-3019.3427,0.0027353,-424.31069,0.010707,-90.142928,0.0013889,-29.943101,0.0013499,-90.226603,0.0015467,,308.56919,-2419.3427,-1224.31069,2728.9871217557666,-270.1427759605043,-119.94331145914971,-190.22664585756797,351.49636436477465,-0.05493311036789095
20201100000000.0,-0.1,-0.6,0.8,2.96706,1.5708,1.5708,-2.29155,-0.047231,-1.91905,-1.17541,-0.676368,-0.000813309,21.99250031,402.2836,0.006147,-2982.9435,0.0031713,-425.7791,0.0034409,-90.269847,0.0009587,-30.022311,0.00090529,-90.377312,0.0014239,,502.2836,-2382.9435,-1225.7791,2726.3974290293813,-260.269862562086,-120.02252145914971,-180.3775224591497,338.64709894520024,-0.05493311036789095
20201100000000.0,-0.1,-0.6,0.8,2.96706,1.5708,1.5708,-2.29149,-1.87081,1.9191,-3.18974,-0.676464,-0.000932995,21.99250031,402.32174,0.0089619,-2984.9709,0.0071506,-424.03851,0.012689,-90.142373,0.0020465,-29.938893,0.0024829,-90.22485,0.0028651,,502.32174,-2384.9709,-1224.0385099999999,2727.395020580344,-260.14238856208607,-119.93910345914972,-180.22506045914972,338.4383596504335,-0.05493311036789095
20201100000000.0,-0.1,-0.6,0.8,3.14159,1.39626,1.5708,-2.22126,-0.132008,-1.8936,-0.898012,-0.932849,-0.132024,21.99250031,399.34532,0.010251,-2984.2644,0.0059993,-422.66938,0.0055304,-100.78966,0.0018424,-19.67969,0.0016852,-94.017864,0.0057896,,499.34532,-2384.2644,-1222.66938,2725.616057059917,-280.7895079605043,-99.67949510293633,-184.01807445914972,350.2019435302031,-0.05493311036789095
20201100000000.0,-0.1,-0.6,0.8,3.14159,1.39626,1.5708,-2.22124,-1.93272,1.89363,-2.88453,-0.932777,-0.132143,21.99250031,399.50616,0.012185,-2986.2834,0.0035248,-421.18595,0.0067101,-100.71455,0.0020899,-19.631199,0.0017023,-93.847098,0.0063186,,499.50616,-2386.2834,-1221.18595,2726.747145129322,-280.7143979605043,-99.63100410293632,-183.8473084591497,350.0382022416431,-0.05493311036789095
20201100000000.0,-0.1,-0.6,0.8,3.14159,1.74533,1.5708,-2.22129,0.0144743,-1.95479,-1.41918,-0.932861,0.130384,21.99250031,399.42563,0.0067432,-2983.8896,0.0081867,-428.54543,0.0046658,-79.552027,0.0012976,-19.778522,0.001774,-86.713837,0.0040448,,499.42563,-2383.8896,-1228.5454300000001,2727.9441816985445,-259.5518749605043,-119.77856485756797,-176.7140474591497,336.0683486498639,-0.05493311036789095
20201100000000.0,-0.1,-0.6,0.8,3.14159,1.74533,1.5708,-2.22131,-1.84107,1.95484,-3.47335,-0.932692,0.130348,21.99250031,399.67512,0.006036,-2985.9721,0.0021901,-426.81669,0.0048379,-79.471105,0.0021788,-19.649224,0.0024188,-86.589503,0.0029251,,499.67512,-2385.9721,-1226.81669,2729.0322970584243,-259.4709529605043,-119.64926685756798,-176.58971345914972,335.8944021405691,-0.05493311036789095
20201100000000.0,-0.1,-0.6,0.8,3.14159,1.5708,1.39626,-2.14528,-0.0599344,-1.94022,-1.14145,-1.17155,-0.000801388,21.99250031,396.61762,0.014399,-2984.9467,0.0036144,-425.62623,0.0029584,-90.136386,0.001413,-10.070518,0.0016879,-90.301022,0.0023426,,496.61762,-2384.9467,-1225.62623,2727.0422581983153,-270.1362339605043,-100.0707284591497,-170.30082710293632,334.6492302466172,-0.05493311036789095
20201100000000.0,-0.1,-0.6,0.8,3.14159,1.5708,1.39626,-2.14526,-1.90259,1.94027,-3.17928,-1.17163,-0.000885312,21.99250031,396.96528,0.0083758,-2987.1527,0.003931,-424.03215,0.011006,-90.069536,0.0025544,-9.9828589,0.00093684,-90.15753,0.003475,,496.96528,-2387.1527,-1224.03215,2728.31948401876,-270.0693839605043,-99.98306935914971,-170.15733510293632,334.4960463153725,-0.05493311036789095
20201100000000.0,-0.1,-0.6,0.8,3.14159,1.5708,1.74533,-2.29154,-0.047231,-1.91904,-1.17539,-0.676404,-0.000777547,21.99250031,402.29103,0.0055637,-2982.952,0.0043186,-425.7597,0.0053069,-90.269495,0.00087555,-30.022047,0.00076461,-90.376275,0.00077215,,502.29103,-2382.952,-1225.7597,2726.3975049993264,-270.26934296050433,-120.02225745914971,-190.37631785756798,351.70158150184494,-0.05493311036789095
20201100000000.0,-0.1,-0.6,0.8,3.14159,1.5708,1.74533,-2.29153,-1.87079,1.9191,-3.18982,-0.67644,-0.000837151,21.99250031,402.32128,0.0082495,-2984.9715,0.0078236,-424.02872,0.01259,-90.139628,0.0035208,-29.940526,0.0012353,-90.227029,0.0012725,,502.32128,-2384.9715,-1224.02872,2727.39106685087,-270.1394759605043,-119.94073645914972,-190.22707185756798,351.49318002214983,-0.05493311036789095
20201100000000.0,-0.2,-0.6,0.8,2.96706,1.5708,1.5708,-2.45948,-0.0205167,-1.86349,-1.25767,-0.508579,-0.000849072,21.99250031,496.08627,0.0031518,-2948.9307,0.0019818,-425.60073,0.0023238,-90.259199,0.001251,-30.075039,0.0015661,-90.37169,0.0056685,,696.08627,-2348.9307,-1225.60073,2739.362823369978,-260.2592145620861,-120.07524945914972,-180.3719004591497,338.65461280247814,-0.05493311036789095
20201100000000.0,-0.2,-0.6,0.8,2.96706,1.5708,1.5708,-2.4595,-1.79396,1.86351,-3.21103,-0.508483,-0.000897233,21.99250031,495.85488,0.010028,-2950.7556,0.0066073,-423.66618,0.0043608,-90.127878,0.0018135,-29.989636,0.0011333,-90.230575,0.0024975,,695.85488,-2350.7556,-1223.66618,2740.004530110665,-260.12789356208606,-119.98984645914972,-180.23078545914973,338.4482534887133,-0.05493311036789095
20201100000000.0,-0.2,-0.6,0.8,3.14159,1.39626,1.5708,-2.4061,-0.110258,-1.85485,-0.919842,-0.752872,-0.190186,21.99250031,493.54189,0.026443,-2950.1845,0.0070983,-422.45524,0.0080155,-100.80936,0.0032441,-19.664912,0.0014129,-93.999607,0.0028146,,693.54189,-2350.1845,-1222.45524,2738.38718062813,-280.8092079605043,-99.66471710293632,-183.9998174591497,350.2039404912722,-0.05493311036789095
20201100000000.0,-0.2,-0.6,0.8,3.14159,1.39626,1.5708,-2.40614,-1.87589,1.85487,-2.86376,-0.752896,-0.190294,21.99250031,493.4824,0.0091263,-2951.8119,0.0027555,-421.11488,0.0077107,-100.73055,0.0018502,-19.613938,0.0020295,-93.828978,0.0023728,,693.4824,-2351.8119,-1221.11488,2739.1711524197945,-280.7303979605043,-99.61374310293633,-183.82918845914972,350.03660477668694,-0.05493311036789095
20201100000000.0,-0.2,-0.6,0.8,3.14159,1.74533,1.5708,-2.40607,0.0364257,-1.89859,-1.53606,-0.752896,0.188582,21.99250031,493.77258,0.011711,-2949.5834,0.0049782,-428.39232,0.0032086,-79.605322,0.0023946,-19.759132,0.0014683,-86.717746,0.0035365,,693.7725800000001,-2349.5834,-1228.39232,2740.585747271995,-259.6051699605043,-119.75917485756798,-176.71795645914972,336.1046568673005,-0.05493311036789095
20201100000000.0,-0.2,-0.6,0.8,3.14159,1.74533,1.5708,-2.40612,-1.76877,1.89866,-3.52822,-0.75286,0.188617,21.99250031,493.64925,0.010079,-2951.5584,0.0068481,-426.35648,0.0047507,-79.46073,0.0017113,-19.644269,0.0018104,-86.646715,0.0024668,,693.6492499999999,-2351.5584,-1226.35648,2741.3366095162614,-259.4605779605043,-119.64431185756797,-176.6469254591497,335.9147051702862,-0.05493311036789095
20201100000000.0,-0.2,-0.6,0.8,3.14159,1.5708,1.39626,-2.347,-0.0397576,-1.90529,-1.19656,-0.969867,-0.000873391,21.99250031,491.20122,0.019435,-2950.5884,0.0091198,-425.49339,0.0037131,-90.163081,0.0027247,-10.012629,0.0017046,-90.286594,0.00598,,691.2012199999999,-2350.5884,-1225.49339,2739.4997721623818,-270.1629289605043,-100.01283945914972,-170.28639910293631,334.64613244537077,-0.05493311036789095
20201100000000.0,-0.2,-0.6,0.8,3.14159,1.5708,1.39626,-2.34709,-1.851,1.90536,-3.19589,-0.969891,-0.000849072,21.99250031,491.11413,0.0038644,-2952.7124,0.001622,-423.758,0.0020388,-90.070297,0.0024325,-9.9277211,0.0022504,-90.154927,0.0030018,,691.1141299999999,-2352.7124,-1223.758,2740.525135875133,-270.0701449605043,-99.92793155914971,-170.15473210293632,334.4788596633574,-0.05493311036789095
20201100000000.0,-0.2,-0.6,0.8,3.14159,1.5708,1.74533,-2.45948,-0.0205281,-1.86349,-1.25764,-0.508543,-0.000837151,21.99250031,496.07415,0.011839,-2948.9466,0.0028745,-425.60104,0.0029854,-90.257987,0.0012321,-30.081568,0.0020674,-90.374187,0.0031055,,696.0741499999999,-2348.9466,-1225.60104,2739.3735161892155,-270.2578349605043,-120.08177845914972,-190.37422985756797,351.71192511672615,-0.05493311036789095
20201100000000.0,-0.2,-0.6,0.8,3.14159,1.5708,1.74533,-2.45951,-1.79401,1.86354,-3.21101,-0.508471,-0.000885312,21.99250031,495.86024,0.010301,-2950.7557,0.0063138,-423.67343,0.0043718,-90.127267,0.0027599,-29.990691,0.0021392,-90.233088,0.0036954,,695.86024,-2350.7557,-1223.67343,2740.0092149449633,-270.1271149605043,-119.99090145914971,-190.23313085756797,351.50408069571176,-0.05493311036789095
20201100000000.0,-0.3,-0.6,0.8,2.96706,1.5708,1.5708,-2.58417,0.0058378,-1.77949,-1.36779,-0.383805,-0.00082523,21.99250031,590.23188,0.0043938,-2914.8295,0.0032702,-425.43383,0.0040163,-90.24637,0.0017649,-30.040133,0.00091102,-90.37889,0.0015269,,890.23188,-2314.8295,-1225.43383,2766.3399078831676,-260.24638556208606,-120.04034345914971,-180.3791004591497,338.63621356608127,-0.05493311036789095
20201100000000.0,-0.3,-0.6,0.8,2.96706,1.5708,1.5708,-2.58421,-1.69116,1.77954,-3.22995,-0.383769,-0.000860993,21.99250031,589.91148,0.0037386,-2916.3719,0.0015131,-423.28604,0.0033752,-90.122253,0.0018984,-29.937118,0.0018591,-90.241913,0.0019794,,889.91148,-2316.3719,-1223.28604,2766.5773000233125,-260.12226856208605,-119.93732845914971,-180.2421234591497,338.4313526091626,-0.05493311036789095
20201100000000.0,-0.3,-0.6,0.8,3.14159,1.39626,1.5708,-2.54478,-0.0833748,-1.79023,-0.964355,-0.619707,-0.250707,21.99250031,587.36209,0.016356,-2916.0067,0.007334,-422.41279,0.003981,-100.83603,0.0015901,-19.68785,0.0018521,-93.994336,0.0041887,,887.36209,-2316.0067,-1222.4127899999999,2765.0662817317134,-280.83587796050426,-99.68765510293632,-183.99454645914972,350.22908510927164,-0.05493311036789095
20201100000000.0,-0.3,-0.6,0.8,3.14159,1.39626,1.5708,-2.54484,-1.79008,1.79024,-2.83797,-0.619635,-0.250803,21.99250031,587.24064,0.0067469,-2917.3864,0.0055289,-420.78114,0.0074983,-100.73711,0.0034857,-19.622926,0.001528,-93.846361,0.0040604,,887.24064,-2317.3864,-1220.78114,2765.4623974938204,-280.7369579605043,-99.62273110293631,-183.84657145914971,350.0535529809834,-0.05493311036789095
20201100000000.0,-0.3,-0.6,0.8,3.14159,1.74533,1.5708,-2.54479,0.0583044,-1.80924,-1.6943,-0.619684,0.249162,21.99250031,587.36844,0.015396,-2915.9491,0.0060043,-427.96921,0.0047191,-79.541431,0.00082043,-19.774461,0.0014665,-86.75113,0.0024352,,887.36844,-2315.9491,-1227.96921,2767.481050126065,-259.5412789605043,-119.77450385756798,-176.75134045914973,336.07832957941093,-0.05493311036789095
20201100000000.0,-0.3,-0.6,0.8,3.14159,1.74533,1.5708,-2.54486,-1.6658,1.80928,-3.58876,-0.619588,0.249138,21.99250031,587.21642,0.005505,-2917.4282,0.0028239,-425.95436,0.0061407,-79.439337,0.0034981,-19.654503,0.0031637,-86.667555,0.004469,,887.21642,-2317.4282,-1225.95436,2767.777182302771,-259.4391849605043,-119.65454585756797,-176.6677654591497,335.91278688028643,-0.05493311036789095
20201100000000.0,-0.3,-0.6,0.8,3.14159,1.5708,1.39626,-2.501,-0.011988,-1.84108,-1.28856,-0.815805,-0.000837151,21.99250031,584.84226,0.023221,-2916.637,0.0067333,-425.31787,0.00576,-90.134996,0.001197,-10.063148,0.00075511,-90.2939,0.0022932,,884.84226,-2316.637,-1225.31787,2766.072431696655,-270.1348439605043,-100.06335845914971,-170.29370510293631,334.64228009230413,-0.05493311036789095
